unique_id,cateogry_name,brand,product_name,Country_of_production,regular_price,diet_tags,diet_attributes,pack_size,package_type,weight,ingredients,price_per_unit,images,nutrition,manufacturersAddress,Phone_no,address,email,variety,breadcrumbs,pdp_url,describition,Unit_of_Measure,competitor_name
00-890105,Salate verpackt,Simply Good,Simply Good Eisbergsalat geschnitten,,1.7,"pp-veget,kuehlung,pp-vegan,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Beutel,0.212,Zutaten: Eisberg.,8.5,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890105-485263471-N-lZ_3_u.jpg,"Energie: 12.0 kcal, Energie: 52.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.0 g, Kohlenhydrate: 1.6 g, davon Zucker: 1.6 g, Eiweiß: 1.0 g, Salz: 0.0 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-eisbergsalat-geschnitten-00890105,,kg,Billa
00-890108,Salate verpackt,Simply Good,Simply Good Jungspinat,,1.89,"pp-veget,gs-vegan,kuehlung,pp-vegan,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",125g,Packung,0.131,Zutaten: Jungspinat.,15.12,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890108-975539115-OSQj6jPW.jpg,"Energie: 18.0 kcal, Energie: 76.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 0.6 g, davon Zucker: 0.5 g, Eiweiß: 2.8 g, Salz: 0.2 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-jungspinat-00890108,,kg,Billa
00-890112,Salate verpackt,Simply Good,Simply Good Kopfsalat mit Kräutern,,1.89,"kuehlung,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",175g,Beutel,0.179,"Zutaten: 98% Kopfsalat, 2% Kräuter (Schnittlauch, Petersilie in veränderlichen Gewichtsanteilen).",10.8,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890112-639336289-I85-ds2k.jpg,"Energie: 15.0 kcal, Energie: 62.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 1.1 g, davon Zucker: 1.0 g, Eiweiß: 1.3 g, Salz: 0.02 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-kopfsalat-mit-kraeutern-00890112,,kg,Billa
00-890114,Salate verpackt,Simply Good,Simply Good Rucola Salat,,1.7,"pp-veget,kuehlung,pp-vegan,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",125g,Beutel,0.13,Zutaten: Rucola.,13.6,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890114-1586619786-i_eFs_PA.jpg,"Energie: 28.0 kcal, Energie: 119.0 kJ, Fett: 0.7 g, davon gesättigte Fettsäuren: 0.0 g, Kohlenhydrate: 2.1 g, davon Zucker: 2.1 g, Eiweiß: 2.6 g, Salz: 0.08 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-rucola-salat-00890114,,kg,Billa
00-890115,Salate verpackt,Simply Good,Simply Good Venezia Salat,,1.89,"pp-veget,kuehlung,pp-vegan,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",100g,Beutel,0.11,"Zutaten: Vogerlsalat, Babyspinat, Rucola, Blattsalat rot, Blattsalat grün.",18.9,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890115-598797138-spovMV64.jpg,"Energie: 48.0 kJ, Energie: 12.0 kcal, Fett: 0.5 g, Kohlenhydrate: 1.1 g, davon Zucker: 0.6 g, Eiweiß: 1.0 g, Salz: 0.05 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-venezia-salat-00890115,,kg,Billa
00-890116,Salate verpackt,Simply Good,Simply Good Vogerl Salat,,2.37,"pp-veget,kuehlung,pp-vegan,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",150g,Beutel,0.155,Zutaten: Vogerlsalat.,15.8,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-890116-0166492905-Rw6kFly9.jpg,"Energie: 17.0 kcal, Energie: 71.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.0 g, Kohlenhydrate: 0.8 g, davon Zucker: 0.8 g, Eiweiß: 1.8 g, Salz: 0.01 g","BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/simply-good-vogerl-salat-00890116,,kg,Billa
00-891266,Salate verpackt,Die Grillerei,Die Grillerei Barbecue Salat Mix,,1.89,"pp-veget,kuehlung,pp-glutenfr,eg-neu","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",200g,Beutel,0.5,"Zutaten: Endivie, Radicchio, Karotte, Zuckermais, Paprika.",9.45,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-891266-97330924-jpg5cQ6v.jpg,"Energie: 36.0 kcal, Energie: 150.0 kJ, Fett: 0.5 g, davon gesättigte Fettsäuren: 0.1 g, Kohlenhydrate: 4.8 g, davon Zucker: 2.2 g, Eiweiß: 1.9 g, Salz: 0.2 g",,,,,,Obst & Gemüse > Salate > Salate verpackt,https://shop.billa.at/produkte/die-grillerei-barbecue-salat-mix-00891266,,kg,Billa
00-318080,Kräuter,Da komm ich her!,Da komm ich her! Petersilie,Österreich,1.32,"pp-veget,pp-vegan,homecountry",,40g,Stück,0.045,,1.32,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-318080-1715949495-nF1rDwwf.jpg,"Energie: 53.0 kcal, Energie: 220.0 kJ, Fett: 0.4 g, davon gesättigte Fettsäuren: 0.051 g, Kohlenhydrate: 7.38 g, davon Zucker: 0.0 g, Eiweiß: 4.43 g, Salz: 0.083 g","Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/da-komm-ich-her-petersilie-00318080,Die Petersilie von Da komm' ich her! eignet sich perfekt zum Verfeinern allerlei Speisen und ist ein absoluter Must-have für alle Feinschmecker und Genießer.,kg,Billa
00-89709,Kräuter,Ja! Natürlich,Ja! Natürlich Kresse,Österreich,0.84,"pp-veget,pp-lakto,pp-vegan,pp-glutenfr,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Becher,0.085,,0.84,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89709-940416218-U6bHit8X.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/ja-natuerlich-kresse-0089709,"Die frische Bio-Gartenkresse von Ja! Natürlich wird auf unbehandeltem gentechnikfreien Flachsvlies gezogen. Das Saatgut stammt von österreichischen Bio-Bauern. Frei von chemischen Dungern und Pflanzenschutzmitteln kann die Ja! Natürlich Gartenkresse optimal ihren hohen Anteil an Vitaminen und Mineralsalzen entwickeln. Sie eignet sich durch ihren würzigen Geschmack hervorragend fur Rohkost und frische Aufstriche. Die Verpackung besteht aus umweltfreundlichen Ressourcen und ist zu 100% recyclebar. Verpackung und Flachsvlies nach Verwendung ganz einfach im Kompost oder in der Bio-Tonne entsorgen! Ja! Natürlich-Tipp: Mit der Ja! Natürlich Gartenkresse können Suppen, Soßen, Salate und belegte Brote kostlich garniert werden. Dafür die Kresse immer frisch abschneiden: so bleiben Vitamine und Mineralstoffe ganzlich erhalten. Gartenkresse kühl und das Flachsvlies feucht halten, damit Frische erhalten bleibt.",Stk,Billa
00-953164,Kräuter,Da komm ich her!,Da komm ich her! Schnittlauch,Österreich,1.51,"pp-veget,pp-vegan,homecountry",,25g,Stück,0.034,,1.51,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-953164-0211339195-78H7-7k3.jpg,,,,,,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/da-komm-ich-her-schnittlauch-00953164,"Feinschmecker aufgepasst: Schnittlauch verfeinert verschiedenste Gerichte und macht sie zu etwas ganz besonderem. Egal ob in Salaten, Omeletts, Suppen, Saucen und vielem mehr, der Da komm' ich her Schnittlauch kann mit seinem würzig guten Geschmack überzeugen.",kg,Billa
00-414059,Kräuter,Ja! Natürlich,Ja! Natürlich Kräutertopf Basilikum,Österreich,2.49,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.45,,2.49,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-414059-0160166572-UaD_z0-d.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/ja-natuerlich-kraeutertopf-basilikum-00414059,"Basilikum ist vielseitig verwendbar - ob fur Salate, Tomatengerichte, Pasta, Pesto, Pizzen oder Krauterole! Man sollte ihn unbedingt erst den fertigen Speisen zufugen, sonst geht das frische Aroma verloren. Die Ja! Naturlich Bio-Krauter kommen ganzjahrig vom Gemusebauern Erwin Binder aus der Nationalpark-Region Neusiedlersee-Seewinkel.",Stk,Billa
00-755984,Kräuter,Billa immer gut,BILLA Koriander,,2.66,"pp-veget,pp-vegan,pp-glutenfr","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.66,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755984-0110093275-ovR5Y1Lw.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-koriander-00755984,"Der BILLA immer gut Koriander wird frisch per Hand geerntet und in der wiederverschließbaren Schale verpackt. Passt gut in orientalische Currys, zu Fisch und Meeresfrüchten oder auf mexikanischen Tacos.",kg,Billa
00-432843,Kräuter,Ja! Natürlich,Ja! Natürlich Petersilie im Topf,Österreich,2.37,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.45,,2.37,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-432843-368798351-ZsbWB5PZ.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/ja-natuerlich-petersilie-im-topf-00432843,"Die Ja! Natürlich Bio-Petersilie wird im burgenländischen Seewinkel vom langjährigen Bio-Betrieb Binder angebaut. Petersilie wird nach dem Garen in Gemüse- oder Fleischspeisen und Suppen hinzugegeben. Das Kraut verleiht den würzigen Pepp auch in Kräutersuppen, -saucen oder Eintöpfen.",Stk,Billa
00-432827,Kräuter,Ja! Natürlich,Ja! Natürlich Bio Schnittlauch im Topf,Österreich,2.37,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.45,,2.37,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-432827-1696736810-Gt6HBWcv.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/ja-natuerlich-bio-schnittlauch-im-topf-00432827,Der Ja! Natürlich Bio-Schnittlauch zählt zu den beliebtesten österreichischen Küchenkräutern und überzeugt mit seinem mild-feinen Lauchgeschmack. Die Ja! Natürlich Bio-Kräuter werden im burgenländischen Seewinkel vom langjährigen Bio-Partnerbetrieb Binder angebaut.,Stk,Billa
00-961723,Kräuter,Da komm ich her!,Da komm ich her! Dille,Österreich,1.51,"pp-veget,homecountry",,30g,Stück,0.034,,1.51,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-961723-134251941-9o4aFBLd.jpg,"Energie: 55.0 kcal, Energie: 232.0 kJ, Fett: 0.8 g, davon gesättigte Fettsäuren: 0.147 g, Kohlenhydrate: 8.0 g, davon Zucker: 1.52 g, Eiweiß: 3.7 g, Salz: 0.068 g","Billa AG, Postfach 2000, 2355 Wiener Neudorf",,"Postfach 2000, 2355 Wiener Neudorf",,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/da-komm-ich-her-dille-00961723,ausgelistet,kg,Billa
00-502292,Kräuter,Ja! Natürlich,Ja! Natürlich Bio Minze im Topf,Österreich,2.49,"pp-veget,pp-vegan,pp-bio,homecountry","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",1stk,Stück,0.45,,2.49,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-502292-0112599798-qz7LvX8u.jpg,,"Ja! Natürlich Naturprodukte Gesellschaft m.b.H., Postfach 2000, A-2355 Wr. Neudorf",+43 2236 600 6950,"Postfach 2000, A-2355 Wr. Neudorf",info@janatuerlich.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/ja-natuerlich-bio-minze-im-topf-00502292,"Die Ja! Natürlich Bio-Minze kommt aus dem Burgenland und eignet sich für erfrischende Wassergetränke mit Zitrone und Gurke, aber auch für Cocktails oder Tees. Pfefferminze wird auch für Suppen, Pesto und Salate verwendet.",Stk,Billa
00-755980,Kräuter,Billa immer gut,BILLA Basilikum,,2.79,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755980-136741685-XSItvn6k.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-basilikum-00755980,"Der BILLA immer gut Basilikum wird frisch per Hand geerntet und in die wiederverschließbare Schale verpackt. Passt gut zu Tomatengerichten, Salaten, Pasta & Pizza.",kg,Billa
00-755987,Kräuter,Billa immer gut,BILLA Rosmarin,,2.79,"pp-veget,pp-vegan,pp-glutenfr","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755987-0207061653-YAoCsKMi.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-rosmarin-00755987,"Der BILLA immer gut Rosmarin wird frisch per Hand geerntet und in der wiederverschließbaren Schale verpackt. Passt gut zu Erdäpfeln, Ratatouille und rotem Fleisch.",kg,Billa
00-755990,Kräuter,Billa immer gut,BILLA Thymian,,2.79,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755990-868863110-0kG7Kc5F.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-thymian-00755990,"Der BILLA immer gut Thymian wird frisch per Hand geerntet und in die wiederverschließbare Schale verpackt. Passt gut zu Fleisch, Saucen und Eintöpfen.",kg,Billa
00-755988,Kräuter,Billa immer gut,BILLA Salbei,,2.79,"pp-veget,pp-vegan,pp-glutenfr","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755988-1081191006-4wgsGvp4.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-salbei-00755988,Der BILLA immer gut Salbei wird per Hand frisch geerntet und in der wiederverschließbaren Schale verpackt. Passt gut mit Butter zur Pasta und Gnocchi oder im Tee.,kg,Billa
00-755986,Kräuter,Billa immer gut,BILLA Liebstöckel,,2.66,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.66,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755986-2000539483-ozwfxROw.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-liebstoeckel-00755986,"Das BILLA immer gut Liebstöckel wird frisch per Hand geerntet und in der wiederverschließbaren Schale verpackt. Ideal zum Verfeinern von Suppen, Eintöpfen und Pilzgerichten.",kg,Billa
00-755989,Kräuter,Billa immer gut,BILLA Oregano,,2.79,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755989-0169489394-mBFd2FyX.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-oregano-00755989,"Der BILLA immer gut Oregano wird frisch per Hand geerntet und in der wiederverschließbaren Schale verpackt. Passt gut in die mediterrane Küche, zu Fisch und Fleisch.",kg,Billa
00-755991,Kräuter,Billa immer gut,BILLA Pfefferminze,,2.79,"pp-veget,pp-vegan","Glutenfrei - Spezifiziert als geeignet für eine glutenfreie Diät, Vegetarisch - Ohne Fleisch, Fisch oder andere tierische Produkte, Vegan - Ohne Milchprodukte und tierische Inhaltsstoffe",25g,Tasse,0.029,,2.79,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755991-0446855752-RHg6_gQ0.jpg,,"BILLA AG, Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",0800 828 700,"Billa AG, IZ NÖ Süd, Straße 3, Objekt 16, 2355 Wr. Neudorf",kundenservice@billa.at,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/billa-pfefferminze-00755991,Die BILLA immer gut Pfefferminze wird frisch per Hand geerntet und in einer wiederverschließbaren Schale verpackt. Passt gut in wohltuende Tees.,kg,Billa
00-301221,Kräuter,,Petersilie Bund Glatt,"Marokko, Spanien, Italien",2.37,pp-vegan,,200g,Bund,0.215,,2.37,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-301221-0275209113-Tjb8UfnZ.jpg,"Energie: 53.0 kcal, Energie: 220.0 kJ, Fett: 0.4 g, davon gesättigte Fettsäuren: 0.051 g, Kohlenhydrate: 7.38 g, davon Zucker: 0.0 g, Eiweiß: 4.43 g, Salz: 0.083 g",,,,,,Obst & Gemüse > Kräuter,https://shop.billa.at/produkte/petersilie-bund-glatt-00301221,,kg,Billa
